time,x,y,signal_dbm,link_quality,bitrate_mbit,bssid
1783352776.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352779.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352782.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352785.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352788.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352791.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352794.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352797.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352800.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352803.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352806.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352809.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352812.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352815.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352818.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352821.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352824.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352827.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352830.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352833.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352836.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352839.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352842.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352845.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352848.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352851.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352854.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352857.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783352860.5,33.75,-6.43,-68.00,42.00,39.00,f0:2f:74:40:a0:c0
1783352863.5,33.75,-6.43,-72.00,38.00,5.50,f0:2f:74:40:a0:c0
1783352866.5,33.75,-6.43,-65.00,45.00,5.50,f0:2f:74:40:a0:c0
1783352869.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352872.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352875.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352878.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352881.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352884.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352887.5,33.75,-6.43,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783352890.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352893.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352896.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352899.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352902.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352905.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352908.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352911.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352914.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352917.5,33.75,-6.43,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783352920.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352923.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352926.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352929.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352932.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352935.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352938.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352941.5,33.75,-6.43,-65.00,45.00,65.00,f0:2f:74:40:a0:c0
1783352944.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352947.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352950.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352953.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352956.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352959.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352962.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352965.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352968.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352971.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352974.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352977.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352980.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352983.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352986.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783352989.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352992.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352995.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783352998.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353001.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353004.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353007.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353010.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353013.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353016.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353019.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353022.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353025.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353028.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353031.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353034.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353037.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353040.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353043.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353046.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353049.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353052.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353055.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353058.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353061.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353064.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353067.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353070.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353073.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353076.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353079.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353082.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353085.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353088.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353091.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353094.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353097.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353100.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353103.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353106.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353109.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353112.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353115.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353118.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353121.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353124.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353127.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353130.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353133.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353136.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353139.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353142.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353145.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353148.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353151.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353154.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353157.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353160.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353163.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353166.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353169.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353172.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353175.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353178.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353181.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353184.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353187.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353190.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353193.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353196.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353199.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353202.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353205.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353208.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353211.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353214.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353217.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353220.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353223.5,33.75,-6.43,-68.00,42.00,19.50,f0:2f:74:40:a0:c0
1783353226.5,33.75,-6.43,-68.00,42.00,5.50,f0:2f:74:40:a0:c0
1783353229.5,33.75,-6.43,-66.00,44.00,14.40,f0:2f:74:40:a0:c0
1783353232.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353235.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353238.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353241.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353244.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353247.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353250.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353253.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353256.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353259.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353262.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353265.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353268.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353271.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353274.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353277.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353280.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353283.5,33.75,-6.43,-68.00,42.00,72.20,f0:2f:74:40:a0:c0
1783353286.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353289.5,33.75,-6.43,-68.00,42.00,72.20,f0:2f:74:40:a0:c0
1783353292.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353295.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353298.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353301.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353304.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353307.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353310.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353313.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353316.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353319.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353322.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353325.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353328.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353331.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353334.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353337.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353340.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353343.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353346.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353349.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353352.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353355.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353358.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353361.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353364.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353367.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353370.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353373.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353376.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353379.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353382.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353385.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353388.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353391.5,33.75,-6.43,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783353394.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353397.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353400.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353403.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353406.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353409.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353412.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353415.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353418.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353421.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353424.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353427.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353430.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353433.5,33.75,-6.43,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783353436.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353439.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353442.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353445.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353448.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353451.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353454.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353457.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353460.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353463.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353466.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353469.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353472.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353475.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353478.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353481.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353484.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353487.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353490.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353493.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353496.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353499.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353502.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353505.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353508.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353511.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353514.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353517.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353520.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353523.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353526.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353529.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353532.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353535.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353538.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353541.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353544.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353547.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353550.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353553.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353556.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353559.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353562.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353565.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353568.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353571.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353574.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353577.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353580.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353583.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353586.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353589.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353592.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353595.5,33.75,-6.43,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783353598.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353601.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353604.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353607.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353610.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353613.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353616.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353619.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353622.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353625.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353628.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353631.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353634.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353637.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353640.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353643.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353646.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353649.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353652.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353655.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353658.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353661.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353664.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353667.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353670.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353673.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353676.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353679.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353682.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353685.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353688.5,33.75,-6.43,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783353691.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353694.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353697.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353700.5,33.75,-6.43,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783353703.5,33.75,-6.43,-62.00,48.00,39.00,f0:2f:74:40:a0:c0
